early_access,genres_encoded,metascore,año,price
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,5,73,2001,7.99
True,10,73,2001,7.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,5,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,5,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,8,73,2001,7.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,5,73,2001,7.99
True,10,73,2001,7.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,8,73,2001,7.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,73,2001,7.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,1,73,2001,7.99
True,5,73,2001,7.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,10,73,2001,7.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,5,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,10,73,2001,7.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,5,73,2001,7.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,8,73,2001,7.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,5,73,2001,7.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,5,73,2001,7.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,1,73,2001,7.99
True,8,73,2001,7.99
True,8,73,2001,7.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,10,73,2001,7.99
True,10,73,2001,7.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,5,73,2001,7.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,10,73,2001,7.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,10,73,2001,7.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,1,73,2001,7.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,5,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,10,73,2001,7.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,8,73,2001,7.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,73,2001,7.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,10,73,2001,7.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,8,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,5,73,2001,7.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,8,73,2001,7.99
True,5,73,2001,7.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,8,73,2001,7.99
True,2,86,2015,19.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,10,73,2001,7.99
True,2,86,2015,19.99
True,1,73,2001,7.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,1,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
True,5,86,2015,19.99
True,5,73,2001,7.99
True,2,86,2015,19.99
True,2,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,1,73,2001,7.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,5,86,2015,19.99
True,1,86,2015,19.99
True,5,86,2015,19.99
True,8,73,2001,7.99
